 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,20030901,2003,2003-09-01 00:00:00,$5.99,https://ipb-ma.playboy.com/issue/20030901,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a black dress holding a cup of coffee,dress,red straight,standing,smile,happy,"2000s, Y2K era"
,20031001,2003,2003-10-01 00:00:00,$5.99,https://ipb-ma.playboy.com/issue/20031001,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of a magazine,underwear,brown long,standing,serious,sad,"2000s, Y2K era"
,20031101,2003,2003-11-01 00:00:00,$5.99,https://ipb-ma.playboy.com/issue/20031101,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine with a sexy blonde woman on the cover,bikini,blonde long and curly,pose,smile,happy,"2000s, Y2K era"
,20031201,2003,2003-12-01 00:00:00,$5.99,https://ipb-ma.playboy.com/issue/20031201,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",the cover of playboy magazine with a woman in a bikini on the cover,bikini,black long,standing,serious,happy,"2000s, Y2K era"
,20031201,2003,2003-12-01 00:00:00,$5.99,https://ipb-ma.playboy.com/issue/20031201,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",playboy collector ' s edition fiftyth anniversary issue,shirt,blonde short,standing,smile,happy,"2000s, Y2K era"
,20040101,2004,2004-01-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040101,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",,,,,,,
,20040201,2004,2004-02-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040201,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",there is a cover of playboy magazine with a woman in a white dress,lingerie,blonde bob,standing,serious,sad,"2000s, Y2K era"
,20040301,2004,2004-03-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040301,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features two sexy women on the cover,bikini,blonde long and curly,pose,smile,happy,"2000s, Y2K era"
,20040401,2004,2004-04-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040401,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a red corset,corset,blonde curly,standing,smiling,happy,"2000s, Y2K era"
,20040501,2004,2004-05-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040501,Glossy black with metallic text,"Digital age, social media emergence, economic recession",there is a cover of playboy magazine with a blonde woman on the cover,stockings,blonde long,sitting,serious,sad,"2000s, Y2K era"
,20040601,2004,2004-06-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040601,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a naked woman on a red background,nothing,brown long,standing,smile,happy,"2000s, Y2K era"
,20040701,2004,2004-07-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040701,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy blonde woman in a black jacket,bikini,blonde bob,pose,serious,content,"2000s, Y2K era"
,20040801,2004,2004-08-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040801,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",this is a picture of a naked woman on the cover of a magazine,bra,blonde curly,standing,neutral,sad,"2000s, Y2K era"
,20040901,2004,2004-09-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20040901,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",there is a woman that is sitting on the cover of a magazine,sportswear,blonde long,squat,smile,happy,"2000s, Y2K era"
,20041001,2004,2004-10-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20041001,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a young woman in a blue shirt,dress,brown straight,standing,smiling,happy,"2000s, Y2K era"
,20041101,2004,2004-11-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20041101,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",there is a woman in a red dress on the cover of a magazine,dress,brown curly,sitting,smiling,happy,"2000s, Y2K era"
,20041201,2004,2004-12-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20041201,Glossy black with metallic text,"Digital age, social media emergence, economic recession",a close up of a magazine with a woman on the cover,dress,blonde long,standing,smile,happy,"2000s, Y2K era"
,20050101,2005,2005-01-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050101,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",there ' s jenny on the cover of playboy magazine,corset,blonde long and curly,pose,smile,happy,"2000s, Y2K era"
,20050201,2005,2005-02-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050201,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",there is a woman that is on the cover of playboy magazine,towel,blonde long,pose,smile,happy,"2000s, Y2K era"
,20050301,2005,2005-03-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050301,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",there is a woman sitting on a stool on the cover of a magazine,fishnet stockings,blonde long and blonde,sitting,smile,happy,"2000s, Y2K era"
,20050401,2005,2005-04-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050401,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a red dress,bra,brown long,standing,smiling,happy,"2000s, Y2K era"
,20050501,2005,2005-05-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050501,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a bikini and gloves,lingerie,blonde long and curly,standing,smile,happy,"2000s, Y2K era"
,20050601,2005,2005-06-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050601,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",the cover of a magazine with a woman in a bikini on the cover,lingerie,black straight,standing,serious,sad,"2000s, Y2K era"
,20050701,2005,2005-07-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050701,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of playboy magazine,bikini,blonde long,pose,serious,happy,"2000s, Y2K era"
,20050801,2005,2005-08-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050801,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy blonde woman in black stockings,lingerie,blonde long,pose,serious,content,"2000s, Y2K era"
,20050901,2005,2005-09-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20050901,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",this is a picture of a magazine cover with a sexy woman holding a baseball bat,socks,blonde long,sitting,smile,happy,"2000s, Y2K era"
,20051001,2005,2005-10-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20051001,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",this is a picture of a woman in a football uniform on the cover of a magazine,underwear,blonde bob,standing,serious,happy,"2000s, Y2K era"
,20051101,2005,2005-11-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20051101,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",there are two women on the cover of playboy magazine,dress,blonde long and curly,standing,smile,happy,"2000s, Y2K era"
,20051201,2005,2005-12-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20051201,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine features marilyn monroe on the cover,dress,blonde bob,standing,smile,sad,"2000s, Y2K era"
,20060101,2006,2006-01-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060101,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a beautiful woman in a bikini,gown,brown long and curly,standing,smiling,happy,"2000s, Y2K era"
,20060201,2006,2006-02-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060201,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",an image of a woman in a red bikini on a magazine cover,bikini,brown curly,standing,smiling,happy,"2000s, Y2K era"
,20060301,2006,2006-03-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060301,Glossy black with metallic text,"Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of a magazine,bikini,blonde long,standing,serious,happy,"2000s, Y2K era"
,20060401,2006,2006-04-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060401,Glossy black with metallic text,"Digital age, social media emergence, economic recession",a close up of a magazine cover with a sexy woman on the cover,lingerie,black long,standing,pensive,happy,"2000s, Y2K era"
,20060501,2006,2006-05-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060501,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",this is a magazine cover of a woman in high heels on a chair,tie,brown long,sitting,smiling,happy,"2000s, Y2K era"
,20060601,2006,2006-06-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060601,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a beautiful blonde woman in a blue dress,bra,blonde long,sitting,smile,happy,"2000s, Y2K era"
,20060701,2006,2006-07-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060701,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a bikini,bikini,brown long,standing,smiling,happy,"2000s, Y2K era"
,20060801,2006,2006-08-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060801,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",this is a picture of a woman in a bikini on the cover of a magazine,bikini,brown long,standing,smiling,happy,"2000s, Y2K era"
,20060901,2006,2006-09-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20060901,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features three women in lingersuits,bra,blonde long,standing,smile,happy,"2000s, Y2K era"
,20061001,2006,2006-10-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20061001,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",this is a picture of a magazine cover with a sexy woman on the cover,scarf,blonde long,sitting,smile,happy,"2000s, Y2K era"
,20061101,2006,2006-11-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20061101,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",there is a cover of playboy magazine with a sexy woman on the cover,lingerie,blonde long and curly,pose,smile,happy,"2000s, Y2K era"
,20061201,2006,2006-12-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20061201,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a red bikini,bikini,blonde long,standing,smiling,happy,"2000s, Y2K era"
,20070101,2007,2007-01-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070101,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in high heels,stockings,blonde long,sitting,smile,happy,"2000s, Y2K era"
,20070201,2007,2007-02-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070201,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of a magazine,thong,blonde shoulder length and blonde,standing,smiling,happy,"2000s, Y2K era"
,20070301,2007,2007-03-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070301,Glossy black with metallic text,"Digital age, social media emergence, economic recession",mariah carey on the cover of playboy magazine,lingerie,blonde long and curly,standing,smiling,happy,"2000s, Y2K era"
,20070401,2007,2007-04-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070401,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy boy magazine features a sexy woman in linger,lingerie,blonde long,sitting,serious,happy,"2000s, Y2K era"
,20070501,2007,2007-05-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070501,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",an image of a cover of playboy magazine with a blonde woman in a white dress,necklace,blonde curly,standing,smile,happy,"2000s, Y2K era"
,20070601,2007,2007-06-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070601,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in linger,bikini,blonde long,standing,smiling,happy,"2000s, Y2K era"
,20070701,2007,2007-07-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070701,Glossy black with metallic text,"Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of a magazine,bikini,brown long,standing,serious,happy,"2000s, Y2K era"
,20070801,2007,2007-08-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070801,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a sheery dress,lingerie,brown long,standing,smiling,happy,"2000s, Y2K era"
,20070901,2007,2007-09-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20070901,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy blonde woman in a black bikini,bikini,blonde long,standing,serious,happy,"2000s, Y2K era"
,20071001,2007,2007-10-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20071001,Glossy black with metallic text,"Digital age, social media emergence, economic recession",this is an image of a magazine cover with a sexy woman on the cover,hoodie,brown long,standing,smile,happy,"2000s, Y2K era"
,20071101,2007,2007-11-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20071101,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a black dress and bow tie,bowtie,blonde long,standing,smile,happy,"2000s, Y2K era"
,20071201,2007,2007-12-01 00:00:00,$6.99,https://ipb-ma.playboy.com/issue/20071201,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a red bikini,bikini,brown long,sitting,serious,happy,"2000s, Y2K era"
,20080101,2008,2008-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080101,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine with a sexy woman sitting on a chair,lingerie,brown long,sitting,smiling,happy,"2000s, Y2K era"
,20080201,2008,2008-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080201,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in red boots,stockings,black long,standing,smiling,happy,"2000s, Y2K era"
,20080301,2008,2008-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080301,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the sex and music issue playboy magazine cover featuring three sexy women,lingerie,blonde long,standing,smile,happy,"2000s, Y2K era"
,20080401,2008,2008-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080401,Glossy black with metallic text,"Digital age, social media emergence, economic recession",an image of a magazine cover with a woman in a bikini,bikini,brown long,standing,serious,happy,"2000s, Y2K era"
,20080501,2008,2008-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080501,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine featuring a woman in a red bikini,bikini,blonde long,standing,serious,happy,"2000s, Y2K era"
,20080601,2008,2008-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080601,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",an image of a woman in a bikini on the cover of playboy magazine,bikini,black long,standing,smiling,happy,"2000s, Y2K era"
,20080701,2008,2008-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080701,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",a cover of playboy magazine with a woman in a bikini on the cover,bikini,blonde long,sitting,smile,happy,"2000s, Y2K era"
,20080801,2008,2008-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080801,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",there is a cover of a magazine with a tennis player on the cover,tennis outfit,brown ponytail,standing,smiling,happy,"2000s, Y2K era"
,20080901,2008,2008-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20080901,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a pink outfit,skirt,blonde long and curly,standing,smiling,happy,"2000s, Y2K era"
,20081001,2008,2008-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20081001,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a white bikini and panties,underwear,blonde long,standing,smiling,happy,"2000s, Y2K era"
,20081101,2008,2008-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20081101,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",an image of a magazine cover with a sexy woman on the cover,bikini,black afro,sitting,smiling,happy,"2000s, Y2K era"
,20081201,2008,2008-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20081201,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",a close up of a woman in a bikini on a cover of a magazine,bikini,brown long,standing,smile,happy,"2000s, Y2K era"
,20090101,2009,2009-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090101,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a naked woman in a black dress,black dress,blonde long,standing,serious,happy,"2000s, Y2K era"
,20090201,2009,2009-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090201,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",a close up of a woman in a bikini on a magazine cover,bikini,blonde long,standing,smile,happy,"2000s, Y2K era"
,20090301,2009,2009-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090301,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine features an image of a woman sitting on a chair,corset,blonde long,sitting,smiling,happy,"2000s, Y2K era"
,20090401,2009,2009-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090401,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a woman in a pink dress and a man in a black suit,pink dress,black curly,standing,smile,happy,"2000s, Y2K era"
,20090501,2009,2009-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090501,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",there is a woman sitting on a stool on the cover of a magazine,lingerie,brown short,sitting,serious,happy,"2000s, Y2K era"
,20090601,2009,2009-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090601,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",an image of a magazine cover with a sexy woman on the cover,t shirt,brown long,standing,smile,happy,"2000s, Y2K era"
,20090701,2009,2009-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090701,Glossy black with metallic text,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a close up of a man ' s face,leather jacket,brown short,laying down,smile,sad,"2000s, Y2K era"
,20090801,2009,2009-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090801,High-gloss finish with saturated colors,"Digital age, social media emergence, economic recession",,,,,,,
,20090901,2009,2009-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20090901,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features a picture of a woman in a white bikini,bikini,blonde long,standing,happy,happy,"2000s, Y2K era"
,20091001,2009,2009-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20091001,Digital-enhanced vibrant hues,"Digital age, social media emergence, economic recession",the cover of playboy magazine features two beautiful women on the cover,lingerie,blonde long,standing,serious,sad,"2000s, Y2K era"
,20091101,2009,2009-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20091101,"Rich jewel tones - emerald, sapphire","Digital age, social media emergence, economic recession",the cover of playboy magazine features a sexy woman in a black bikini,bikini,brown long,standing,pensive,sad,"2000s, Y2K era"
,20091201,2009,2009-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20091201,Metallic sheen with bright accents,"Digital age, social media emergence, economic recession",a close up of a magazine cover with a woman on the cover,lingerie,blonde long,standing,serious,happy,"2000s, Y2K era"
,20100101,2010,2010-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100101,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",a magazine cover with a sexy blonde woman on the cover,lingerie,blonde long,pose,serious,sad,"2010s, contemporary"
,20100201,2010,2010-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100201,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20100301,2010,2010-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100301,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",an image of a woman in a red dress on the cover of playboy magazine,red dress,brown long,standing,smile,happy,"2010s, contemporary"
,20100401,2010,2010-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100401,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a nude woman in jeans and a white shirt,shirt,brown long,standing,smile,sad,"2010s, contemporary"
,20100501,2010,2010-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100501,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",an image of a magazine cover with a woman in a white dress,gown,brown curly,standing,smiling,happy,"2010s, contemporary"
,20100601,2010,2010-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100601,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman in linger,lingerie,brown long,pose,surprised,happy,"2010s, contemporary"
,20100701,2010,2010-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100701,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman in linger,lingerie,blonde long,pose,serious,sad,"2010s, contemporary"
,20100801,2010,2010-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100801,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",there is a cover of playboy magazine with a sexy woman wearing a tie,tie,brown straight,standing,smile,happy,"2010s, contemporary"
,20100901,2010,2010-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20100901,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",there is a woman that is on the cover of a magazine,lingerie,brown straight,standing,smile,happy,"2010s, contemporary"
,20101001,2010,2010-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20101001,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",this is a picture of a magazine cover with a sexy woman on the cover,lingerie,black bob,standing,serious,sad,"2010s, contemporary"
,20101101,2010,2010-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20101101,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there is a woman that is on the cover of a magazine,bikini,brown ponytail,standing,smile,sad,"2010s, contemporary"
,20101201,2010,2010-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20101201,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman in a bikini and ski goggles,bikini,blonde pigtails,standing,smile,happy,"2010s, contemporary"
,20110101,2011,2011-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110101,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",an image of a woman in a black dress on the cover of a magazine,dress,blonde long,standing,smile,happy,"2010s, contemporary"
,20110201,2011,2011-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110201,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features three sexy women in underwear,underwear,blonde long,squatting,serious,happy,"2010s, contemporary"
,20110301,2011,2011-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110301,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman in a thongie,thong,blonde long,standing,serious,sad,"2010s, contemporary"
,20110401,2011,2011-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110401,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman in fishnets and stockings,lingerie,blonde long,pose,smile,happy,"2010s, contemporary"
,20110501,2011,2011-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110501,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman in a fishnet bodysuit,lingerie,brown curly,standing,smiling,happy,"2010s, contemporary"
,20110601,2011,2011-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110601,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a beautiful young woman in a polka dot dress,bikini,brown long,sitting,serious,sad,"2010s, contemporary"
,20110701,2011,2011-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110701,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there is a woman sitting in a chair with a dog on the cover of playboy,bikini,blonde long,sitting,smiling,happy,"2010s, contemporary"
,20110801,2011,2011-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110801,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",there is a woman in a bikini on the cover of playboy magazine,bikini,blonde long,standing,smile,happy,"2010s, contemporary"
,20110901,2011,2011-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20110901,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman in a lingersuit,lingerie,brown long,standing,smile,happy,"2010s, contemporary"
,20111001,2011,2011-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20111001,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",there is a woman in a bunny suit holding a tray with a drink on it,lingerie,brown long,standing,smile,happy,"2010s, contemporary"
,20111101,2011,2011-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20111101,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman in a black and orange outfit,suit,blonde short,standing,smile,happy,"2010s, contemporary"
,20111201,2011,2011-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20111201,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",an image of a woman in a red dress on a magazine cover,lingerie,brown long,standing,smile,happy,"2010s, contemporary"
,20120101,2012,2012-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120101,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine with a woman in a red dress sitting on a chair,red dress,blonde long and curly,pose,smiling,happy,"2010s, contemporary"
,20120201,2012,2012-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120201,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20120301,2012,2012-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120301,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a beautiful woman in a bikini,lingerie,blonde long,standing,surprised,happy,"2010s, contemporary"
,20120401,2012,2012-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120401,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",there is a man and woman on the cover of a magazine,high heels,brown long,sitting,smile,happy,"2010s, contemporary"
